Wavelength,Flux
3693.0,5.4900927554113466e-11
3694.0,5.6317391722293664e-11
3695.0,5.7672075448600424e-11
3696.0,5.642770278813103e-11
3697.0,5.532344027336933e-11
3698.0,5.3067703009723743e-11
3699.0,5.468404548625294e-11
3700.0,5.7600226671672417e-11
3701.0,6.035325711417627e-11
3702.0,6.109039663027005e-11
3703.0,5.6531571090978616e-11
3704.0,5.370718106356698e-11
3705.0,4.888242588485525e-11
3706.0,5.1074849211074635e-11
3707.0,5.314264306388594e-11
3708.0,6.042898126334961e-11
3709.0,6.132085117460662e-11
3710.0,5.996305535438395e-11
3711.0,5.559487245565542e-11
3712.0,5.071177505699964e-11
3713.0,4.791492203004566e-11
3714.0,4.8430141841304675e-11
3715.0,5.6749559912416814e-11
3716.0,6.129725893533333e-11
3717.0,6.80394560137465e-11
3718.0,7.013960939827868e-11
3719.0,7.049501954403681e-11
3720.0,6.181165995711169e-11
3721.0,5.747382084142494e-11
3722.0,4.847440157607075e-11
3723.0,4.704425043966509e-11
3724.0,4.7120318064086675e-11
3725.0,5.751056922354003e-11
3726.0,6.154839832239745e-11
3727.0,7.137684887581486e-11
3728.0,7.462536144586807e-11
3729.0,7.811501445686986e-11
3730.0,7.822135300594724e-11
3731.0,7.71985322889357e-11
3732.0,6.788544726354928e-11
3733.0,6.198472984886294e-11
3734.0,5.209781564485816e-11
3735.0,4.632100258916694e-11
3736.0,4.40955397196241e-11
3737.0,5.050540888285049e-11
3738.0,5.5141526761337545e-11
3739.0,6.724742290797892e-11
3740.0,7.56366150267418e-11
3741.0,8.240512439083858e-11
3742.0,8.909549487068347e-11
3743.0,9.024471447904858e-11
3744.0,8.914573940144166e-11
3745.0,8.626552944202004e-11
3746.0,8.18667147961527e-11
3747.0,7.198910217942611e-11
3748.0,6.724307916039507e-11
3749.0,5.330177965667815e-11
3750.0,4.916372864371965e-11
3751.0,4.320543922631259e-11
3752.0,4.633439465440148e-11
3753.0,4.903969591518731e-11
3754.0,6.412754355311634e-11
3755.0,6.940641811281623e-11
3756.0,8.227714343167492e-11
3757.0,8.798199668813567e-11
3758.0,9.264288641785967e-11
3759.0,9.621028279616084e-11
3760.0,9.708917003692363e-11
3761.0,9.764226233111017e-11
3762.0,9.770829284549976e-11
3763.0,9.75117694923533e-11
3764.0,9.455679989001098e-11
3765.0,9.27880272616477e-11
3766.0,8.468425266583424e-11
3767.0,7.98473162588742e-11
3768.0,6.972784849512692e-11
3769.0,5.973114364232757e-11
3770.0,5.3209350120431154e-11
3771.0,4.314432491825393e-11
3772.0,4.294984159991522e-11
3773.0,4.7622156218452005e-11
3774.0,5.516859538645669e-11
3775.0,6.292992515977147e-11
3776.0,7.585858330383388e-11
3777.0,8.079881902434138e-11
3778.0,9.476666673613465e-11
3779.0,1.0042762454975929e-10
3780.0,1.0863491356483124e-10
3781.0,1.1561796658954293e-10
3782.0,1.1888139084259564e-10
3783.0,1.2360569512370745e-10
3784.0,1.2425817319527965e-10
3785.0,1.2499830337464601e-10
3786.0,1.249464004482448e-10
3787.0,1.2467528398563132e-10
3788.0,1.2049664044333497e-10
3789.0,1.1854324466487043e-10
3790.0,1.1163538843339538e-10
3791.0,1.072208571928357e-10
3792.0,1.0199042999037289e-10
3793.0,9.15779257981697e-11
3794.0,8.685289293319798e-11
3795.0,7.185113615193472e-11
3796.0,6.498181853720197e-11
3797.0,5.396037436322665e-11
3798.0,4.5808561804916437e-11
3799.0,4.244055107349709e-11
3800.0,4.60456672790599e-11
3801.0,5.0987849359307447e-11
3802.0,6.316623613056294e-11
3803.0,7.326309003907738e-11
3804.0,8.109314608706342e-11
3805.0,9.39304745095626e-11
3806.0,9.79434935932666e-11
3807.0,1.085027276359618e-10
3808.0,1.1413695683026859e-10
3809.0,1.2092490897508412e-10
3810.0,1.2833295537362233e-10
3811.0,1.3111653429653813e-10
3812.0,1.3535873810699428e-10
3813.0,1.351813661010226e-10
3814.0,1.3452192137997088e-10
3815.0,1.3380228869319666e-10
3816.0,1.335910132516105e-10
3817.0,1.3444856339361877e-10
3818.0,1.3558053291173877e-10
3819.0,1.380549563556599e-10
3820.0,1.3616162364282758e-10
3821.0,1.3427522982389917e-10
3822.0,1.309422709150354e-10
3823.0,1.3010169330751609e-10
3824.0,1.269411104010132e-10
3825.0,1.2333249699292281e-10
3826.0,1.180271297362978e-10
3827.0,1.1140683514598848e-10
3828.0,1.0821300799879197e-10
3829.0,9.807191864164011e-11
3830.0,9.351631968801399e-11
3831.0,8.474001361724603e-11
3832.0,7.557867526264417e-11
3833.0,6.9879123321126e-11
3834.0,5.3820479323229975e-11
3835.0,4.9575957922209923e-11
3836.0,4.13690713629844e-11
3837.0,4.2918210652054256e-11
3838.0,4.548403320647765e-11
3839.0,5.7138946352175424e-11
3840.0,6.21388149268931e-11
3841.0,7.686222491809502e-11
3842.0,8.366904391543528e-11
3843.0,9.323222055490632e-11
3844.0,1.0387620624774385e-10
3845.0,1.0876888278943397e-10
3846.0,1.1879668082581674e-10
3847.0,1.2192390153042965e-10
3848.0,1.2760795198296648e-10
3849.0,1.3102717522084362e-10
3850.0,1.331150883965293e-10
3851.0,1.3748040206262857e-10
3852.0,1.3937345721970473e-10
3853.0,1.4381365542881497e-10
3854.0,1.4483002297449588e-10
3855.0,1.4531841008302848e-10
3856.0,1.4503442891111717e-10
3857.0,1.452553910485932e-10
3858.0,1.4693971039925202e-10
3859.0,1.4822609806230957e-10
3860.0,1.5001255793123391e-10
3861.0,1.510123553982723e-10
3862.0,1.5100411199231445e-10
3863.0,1.4541448600802198e-10
3864.0,1.4498854894462454e-10
3865.0,1.4479412113743706e-10
3866.0,1.4497915368227865e-10
3867.0,1.4520910862625414e-10
3868.0,1.4670624437496116e-10
3869.0,1.47212811385522e-10
3870.0,1.4812891191429145e-10
3871.0,1.4680491544627472e-10
3872.0,1.451081754755279e-10
3873.0,1.4125270397791212e-10
3874.0,1.397573445860445e-10
3875.0,1.3755145633620458e-10
3876.0,1.364424545569065e-10
3877.0,1.3394221842766285e-10
3878.0,1.2815606909022392e-10
3879.0,1.247576486562707e-10
3880.0,1.1622577206216178e-10
3881.0,1.1374710895406537e-10
3882.0,1.0733818694985686e-10
3883.0,1.0044755305305131e-10
3884.0,9.456680577502041e-11
3885.0,8.194223077850893e-11
3886.0,7.720220990270477e-11
3887.0,6.266764884799159e-11
3888.0,5.5241099888858614e-11
3889.0,4.66372288010497e-11
3890.0,4.289051405703681e-11
3891.0,4.351636412325277e-11
3892.0,5.3575636982383656e-11
3893.0,5.999199054196325e-11
3894.0,7.113029609762123e-11
3895.0,8.115073890646585e-11
3896.0,8.691255354298377e-11
3897.0,9.981216547716443e-11
3898.0,1.035113453284886e-10
3899.0,1.1190950249817533e-10
3900.0,1.1564178781231504e-10
3901.0,1.1896748863815532e-10
3902.0,1.2622441980525423e-10
3903.0,1.2882264699420887e-10
3904.0,1.34680197549919e-10
3905.0,1.3613747629204198e-10
3906.0,1.3799802967007224e-10
3907.0,1.4105523693519473e-10
3908.0,1.4295198358382777e-10
3909.0,1.492034135130993e-10
3910.0,1.5122465779615624e-10
3911.0,1.54159809917509e-10
3912.0,1.539888078161411e-10
3913.0,1.5352485949193806e-10
3914.0,1.4941503589938065e-10
3915.0,1.4916402835130071e-10
3916.0,1.5043614964849183e-10
3917.0,1.526082177294441e-10
3918.0,1.546212186065432e-10
3919.0,1.5604598169183248e-10
3920.0,1.5630061134253026e-10
3921.0,1.5672915743003557e-10
3922.0,1.5674118947206495e-10
3923.0,1.568828261744315e-10
3924.0,1.5761639216016476e-10
3925.0,1.5776462081174003e-10
3926.0,1.57520552157564e-10
3927.0,1.5717258050607086e-10
3928.0,1.564244844765028e-10
3929.0,1.5557635735241604e-10
3930.0,1.549683992241313e-10
3931.0,1.5025557187353655e-10
3932.0,1.4618445343117514e-10
3933.0,1.286422912638585e-10
3934.0,1.188774079174948e-10
3935.0,1.1194895704891294e-10
3936.0,1.2629745860248676e-10
3937.0,1.3408078813892388e-10
3938.0,1.4970266692948542e-10
3939.0,1.5185623591928987e-10
3940.0,1.547488942543751e-10
